,#hurricanealex,hurricane alex,#hurricanecolin,#hurricaneearl,hurricane earl,#hurricanegaston,hurricane gaston,#hurricanehermine,hurricane hermine,#hurricanematthew,hurricane matthew,#hurricanenicole,hurricane nicole,#hurricaneotto,hurricane otto
2017-05-15,,,,,,,,,,9.0,38.0,,0.0,,
2017-05-16,,,,,,,,,,8.0,29.0,,0.0,,
2017-05-17,,,,,,,,,,4.0,20.0,,0.0,,
2017-05-18,,,,,,,,,,8.0,0.0,,0.0,,
2017-05-19,,,,,,,,,,9.0,0.0,,0.0,,
2017-05-20,,,,,,,,,,0.0,0.0,,0.0,,
2017-05-21,,,,,,,,,,0.0,0.0,,0.0,,
2017-05-22,,,,,,,,,,9.0,0.0,,0.0,,
2017-05-23,,,,,,,,,,7.0,17.0,,0.0,,
2017-05-24,,,,,,,,,,8.0,0.0,,0.0,,
2017-05-25,,,,,,,,,,0.0,21.0,,0.0,,
2017-05-26,,,,,,,,,,0.0,18.0,,0.0,,
2017-05-27,,,,,,,,,,5.0,0.0,,0.0,,
2017-05-28,,,,,,,,,,5.0,0.0,,0.0,,
2017-05-29,,,,,,,,,,4.0,0.0,,0.0,,
2017-05-30,,,,,,,,,,0.0,0.0,,0.0,,
2017-05-31,,,,,,,,,,8.0,0.0,,0.0,,
2017-06-01,,,,,,,,,,20.0,18.0,,0.0,,
2017-06-02,,,,,,,,,,14.0,26.0,,0.0,,
2017-06-03,,,,,,,,,,5.0,20.0,,0.0,,
2017-06-04,,,,,,,,,,7.0,23.0,,0.0,,
2017-06-05,,,,,,,,,,9.0,22.0,,0.0,,
2017-06-06,,,,,,,,,,6.0,20.0,,0.0,,
2017-06-07,,,,,,,,,,4.0,0.0,,0.0,,
2017-06-08,,,,,,,,,,5.0,0.0,,0.0,,
2017-06-09,,,,,,,,,,4.0,0.0,,0.0,,
2017-06-10,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-11,,,,,,,,,,0.0,21.0,,0.0,,
2017-06-12,,,,,,,,,,4.0,0.0,,0.0,,
2017-06-13,,,,,,,,,,7.0,0.0,,0.0,,
2017-06-14,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-15,,,,,,,,,,7.0,0.0,,0.0,,
2017-06-16,,,,,,,,,,6.0,0.0,,0.0,,
2017-06-17,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-18,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-19,,,,,,,,,,5.0,0.0,,0.0,,
2017-06-20,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-21,,,,,,,,,,7.0,0.0,,0.0,,
2017-06-22,,,,,,,,,,6.0,0.0,,0.0,,
2017-06-23,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-24,,,,,,,,,,0.0,21.0,,0.0,,
2017-06-25,,,,,,,,,,7.0,0.0,,0.0,,
2017-06-26,,,,,,,,,,7.0,0.0,,0.0,,
2017-06-27,,,,,,,,,,0.0,0.0,,0.0,,
2017-06-28,,,,,,,,,,5.0,0.0,,0.0,,
2017-06-29,,,,,,,,,,6.0,19.0,,0.0,,
2017-06-30,,,,,,,,,,12.0,0.0,,0.0,,
2017-07-01,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-02,,,,,,,,,,9.0,0.0,,0.0,,
2017-07-03,,,,,,,,,,4.0,0.0,,0.0,,
2017-07-04,,,,,,,,,,5.0,0.0,,0.0,,
2017-07-05,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-06,,,,,,,,,,7.0,0.0,,0.0,,
2017-07-07,,,,,,,,,,4.0,36.0,,0.0,,
2017-07-08,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-09,,,,,,,,,,4.0,0.0,,0.0,,
2017-07-10,,,,,,,,,,4.0,0.0,,0.0,,
2017-07-11,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-12,,,,,,,,,,7.0,19.0,,0.0,,
2017-07-13,,,,,,,,,,8.0,0.0,,0.0,,
2017-07-14,,,,,,,,,,0.0,22.0,,0.0,,
2017-07-15,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-16,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-17,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-18,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-19,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-20,,,,,,,,,,7.0,0.0,,0.0,,
2017-07-21,,,,,,,,,,7.0,0.0,,0.0,,
2017-07-22,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-23,,,,,,,,,,5.0,0.0,,0.0,,
2017-07-24,,,,,,,,,,5.0,0.0,,0.0,,
2017-07-25,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-26,,,,,,,,,,4.0,130.0,,0.0,,
2017-07-27,,,,,,,,,,6.0,0.0,,0.0,,
2017-07-28,,,,,,,,,,8.0,0.0,,0.0,,
2017-07-29,,,,,,,,,,5.0,0.0,,0.0,,
2017-07-30,,,,,,,,,,0.0,0.0,,0.0,,
2017-07-31,,,,,,,,,,5.0,0.0,,0.0,,
2017-08-01,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-02,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-03,,,,,,,,,,6.0,0.0,,0.0,,
2017-08-04,,,,,,,,,,4.0,0.0,,0.0,,
2017-08-05,,,,,,,,,,0.0,15.0,,0.0,,
2017-08-06,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-07,,,,,,,,,,6.0,0.0,,0.0,,
2017-08-08,,,,,,,,,,9.0,17.0,,0.0,,
2017-08-09,,,,,,,,,,5.0,0.0,,0.0,,
2017-08-10,,,,,,,,,,5.0,0.0,,0.0,,
2017-08-11,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-12,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-13,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-14,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-15,,,,,,,,,,4.0,0.0,,0.0,,
2017-08-16,,,,,,,,,,7.0,0.0,,0.0,,
2017-08-17,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-18,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-19,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-20,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-21,,,,,,,,,,6.0,0.0,,0.0,,
2017-08-22,,,,,,,,,,5.0,0.0,,0.0,,
2017-08-23,,,,,,,,,,0.0,0.0,,0.0,,
2017-08-24,,,,,,,,,,6.0,200.0,,0.0,,
2017-08-25,,,,,,,,,,9.0,267.0,,0.0,,
2017-08-26,,,,,,,,,,8.0,49.0,,0.0,,
2017-08-27,,,,,,,,,,8.0,60.0,,0.0,,
2017-08-28,,,,,,,,,,12.0,40.0,,0.0,,
2017-08-29,,,,,,,,,,4.0,33.0,,0.0,,
2017-08-30,,,,,,,,,,5.0,21.0,,0.0,,
2017-08-31,,,,,,,,,,11.0,0.0,,0.0,,
2017-09-01,,,,,,,,,,4.0,0.0,,0.0,,
2017-09-02,,,,,,,,,,0.0,0.0,,0.0,,
2017-09-03,,,,,,,,,,4.0,16.0,,0.0,,
2017-09-04,,,,,,,,,,5.0,52.0,,0.0,,
2017-09-05,,,,,,,,,,32.0,218.0,,0.0,,
2017-09-06,,,,,,,,,,50.0,442.0,,0.0,,
2017-09-07,,,,,,,,,,46.0,259.0,,0.0,,
2017-09-08,,,,,,,,,,32.0,160.0,,53.0,,
2017-09-09,,,,,,,,,,24.0,110.0,,,,
2017-09-10,,,,,,,,,,19.0,54.0,,,,
2017-09-11,,,,,,,,,,22.0,46.0,,,,
2017-09-12,,,,,,,,,,13.0,37.0,,,,
2017-09-13,,,,,,,,,,6.0,0.0,,,,
2017-09-14,,,,,,,,,,6.0,0.0,,,,
2017-09-15,,,,,,,,,,0.0,15.0,,,,
2017-09-16,,,,,,,,,,4.0,0.0,,,,
2017-09-17,,,,,,,,,,4.0,0.0,,,,
2017-09-18,,,,,,,,,,6.0,0.0,,,,
2017-09-19,,,,,,,,,,16.0,0.0,,,,
2017-09-20,,,,,,,,,,8.0,0.0,,,,
2017-09-21,,,,,,,,,,0.0,0.0,,,,
2017-09-22,,,,,,,,,,0.0,0.0,,,,
2017-09-23,,,,,,,,,,0.0,0.0,,,,
2017-09-24,,,,,,,,,,0.0,0.0,,,,
2017-09-25,,,,,,,,,,0.0,0.0,,,,
2017-09-26,,,,,,,,,,0.0,0.0,,,,
2017-09-27,,,,,,,,,,0.0,20.0,,,,
2017-09-28,,,,,,,,,,4.0,,,,,
